zipCode;type;name;nmls;url;website;email;phone;fax;extractFile;status
73013;company;More Life Lending LLC;2627494;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2627494;morelifelending.com;kent@foundationconsulting.us;918-633-1288;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_2627494.html;processed
73013;company;VLN, Inc.;773813;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/773813;www.vlninc.com;chase.hagan@adfitech.com;405-715-8006;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_773813.html;processed
73013;company;CM INVESTMENTS CORPORATION;217909;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/217909;CMIMORTGAGE.ORG;mrchrismay@gmail.com;405-830-4499;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_217909.html;processed
73013;company;KIRKPATRICK BANK;412498;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/412498;;jbutts@kirkpatrickbank.com;405-715-8955;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_412498.html;processed
73013;company;Kentco,Inc.;309732;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/309732;www.ams-ok.com;kent@ams-ok.com;405-285-1234;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_309732.html;processed
73013;company;VALOR BANK;746723;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/746723;;tiffaniee@valor.bank;405-212-9800;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_746723.html;processed
73013;company;Fairway Independent Mortgage Corporation;2289;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2289;62PLUSHOMEBUYER.COM, home.com, http://aaronvang.com/, http://applywithmichele.com/, http://beckystritt.com/, http://halvorsenhomeloans.com/, http://lorijasicki.com/, http://teamthaxton.net/, http://www.chicagolandmortgage.net/, http://www.danthelendingman.com/, http://www.fairwaylending.com/, http://www.homeloansatfairway.com/, http://www.indyfairway.com/, http://www.jackjonesloans.com/, http://www.jasonstone-loans.com/, http://www.joansergenian.com/, http://www.loansbyjason.com/, http://www.loansbyscott.com/, http://www.loansbytimray.com/, http://www.michaeljfacchini.com/, http://www.mikezillihomeloans.com/, http://www.teamthaxton.com/, http://www.yourwaymortgage.com/, https://www.fairwayfastmortgage.com/, www.bobfairway.com, www.donwatfairway.com, www.EastIdahoHomeLoans.com, www.fairway.com, www.fairwayeric.com, www.fairwayindependentmc.com, www.fairwaymadison.com, www.fairwaymc.com, www.fairwaymortgagecorp.com, www.fairwaynext.com, www.fairwaypoynette.com, www.fairwayreverse.com, www.homefinity.com, www.joanloans.com, www.kevinapproves.com, www.loansbyheather.com, www.loansbymarkk.com, www.loansbymikelenz.com, www.mariejonesteam.com, www.mattbrua.com, www.pullenfairwayhomeloans.com, www.sandylends.com, www.trevorboothfairway.com;licensingcompliance@fairwaymc.com;866-912-4800;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_2289.html;processed
73013;company;1st Capital Mortgage LLC;398026;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/398026;1stcapitalok.com;Rdunaway@1stcapitalok.com;918-274-1519;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_398026.html;processed
73013;company;Associated Mortgage Corporation;182383;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/182383;www.amcmatt.com, www.amcmtg.com, www.cityscapehome.com, www.IamTheMortgageLady.com, www.joemullis.com, www.joshtaylormortgage.com, www.myokhomeloan.com, www.phillipallenmorrow.com, www.phillipdmorrow.com, www.thebeardedlender.com, www.thecaffeinatedlender.com, www.thehuddlestonteam.com;mfowler@amcmtg.com;918-491-9900;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_182383.html;processed
73013;company;CMG Mortgage, Inc.;1820;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1820;www.aioloan.com, www.cmgfi.com, www.cmghomeloans.com, www.homefundit.com;licensing@cmgfi.com;925-983-3000;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_1820.html;processed
73013;company;InTrust Mortgage, LLC;1708787;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1708787;www.InTrustLending.com;compliance@intrustlending.com;469-480-7799;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_1708787.html;processed
73013;company;InterLinc Mortgage Services, LLC;205696;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/205696;http://www.interlincmortgage.com/, http://www.interlincmortgage.com/texascapital/, https://interlincmortgage.com/nashville, https://www.interlincmortgage.com/katy, https://www.interlincmortgage.com/knopf-paul, https://www.interlincmortgage.com/louisville, https://www.interlincmortgage.com/pastor-ivan, https://www.interlincmortgage.com/plano, https://www.interlincmortgage.com/thompson-jill;licensing@lincloan.com;281-367-9595;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_205696.html;processed
73013;company;Wells Fargo Clearing Services, LLC;2234;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2234;www.wellsfargoadvisors.com;chris.ragsdale@wellsfargoadvisors.com;314-875-3294;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_2234.html;processed
73013;company;American Mortgage Source LLC;1995595;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1995595;www.americnamortgagesource.com, www.ams-ok.com;kent@kentsamples.com;405-590-5118;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_1995595.html;processed
73013;company;American Pacific Mortgage Corporation;1850;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1850;aaronhoy.com, abilityambeckmortgage.com, absoluteloans.com, affloans.com, all-california.com, allcalifornia.com, allthebesthomeloans.com, apmburketeam.com, apmcbozeman.com, apmcfamily.com, apmdirectlender.net, apmeverett.com, apmlending.com, apmobile.apmortgage.com, apmortgage.com, apmortgage.com, apmortgage.mymortgage-online.com, apmortgageaz.com, apmpreescott.com, apmtehachapi.com, aprmg.com, arrowoodteam.com, bestloansnw.com, bigvalleymortgage.com, blueribbonmortgage.com, bracamonte.mortgage/, bradtrinkwon.com, briancasshomeloans.com, capstonehomeloans.com, carlaleemortgage.com, cindytomlinson.net, clairecomplita.com, claudioprunotto.com, clayrobison.com/, clearmodernmortgage.com, clsfinancial.com, craigbrock.com, cranehomeloan.com, cscaliforniacapital.com, dandavisloans.com, davidnmortgages.com/, delsurmortgage.com, directlenderteam.com, dmgloans.com, eastbankmtg.com, elementmortgage.com/, erickinnemanloans.com, faulknermortgage.com, findyouahomeloan.com, fosterweeks.com, galencall.com, gethomeloans.com, globalstatemortgage.com, goldeneaglemortgagegroup.com, gordonfriedman.com, granitehl.com, guaranteemortgage.com, hermistonloans.com, hermistonmortgages.com, herohomeprograms.com/oh-scott-dray/, homebuying101.com, homeloansbymimi.com, homeloansbyorlando.com, homeloansbyorlando.com, homeloanwithheather.com, homestarfc.com, hppfinancial.com, htmortgagesolutions.com, idahohomegroup.com, jasonmata.com, jeffbrother.com, jeninoc.com/, jenzakarasmortgage.com, jeremystrunk.com, jesusjimenezloans.com, jjmackteam.com, karencardteam.com, kelicarr.com, kentonbecker.com, kfhomeloans.com, kylenmccray.com, lasallefinancial.com, lendingbyashley.com, lendingbylacy.com, lendsmartmortgage.com, letsmortgage.com, letsmoveforwardinreverse.com, letsmoveforwardinreverse.com, lifeafterprograms.com, lisajfoster.com, lisaloans.com, lisamariebrannon.com, loansbycaleb.com, lsmwholesale.com, macielmortgage.com, mallahanteam.com, marissaandmargo.com, mattchristensenmortgage.com, melisawebb.com, michaelfaulkner.com, mikebelfor.com, mil-loans.com, militarymortgagegroup.net, mortgageconsultantsgroup.net, mortgageloansil.com, mortgageswithmallory.com, mrloans.mortgage.com, mrwrightmortgage.com/, mtlfs.com, mvblending.com, myhomeloan.org, mymortgageguyburke.com, newworld-mtg.com, nmmortgagecompany.com, nmmortgagecompany.com, npacificmortgage.com, nwm-loans.com, o2mortgage.com, oldrepublicmortgage.com, olympic-lending.com, ourloanteam.com, polonsky.com, preferredrate.com, prwholesale.com, qhomelending.com, refinance.elementmortgage.com, ricardonova.com, rivercapitalpdx.com, robincfreeman.com, ryanbukoskey.com, samanthaloans.com, scottbothel.com, seattleloanofficer.business.site, shiningstarfunding.com, sierramortgage.com, solanomortgage.com, sterlinglakecounty.com, steve-tomasellil-links.secure-clix.com, stevehardycma.com, sunstreetmortgage.com, tanishabroadway.com, teamandee.com, teampsaradelis.com, texaslendingpartners.com, theloanline.com, timhemmen.com, townsendcommerciallending.com, treehousemortgage.com, tri-cityloans.com, truenorthhomeloans.com, tylerpetersloans.com/, uslendingcompany.com, valoanchick.com, vaultmtg.com, veteranshomebuyingability.com, wendymariani.com, wendyzampardi.com, yourhomecanhelpyou.com, yourhomeloanexperts.net, yourreverse.com, yourvalleylender.com;mallred@apmortgage.com;916-960-1325;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_1850.html;processed
73013;company;Axia Financial, LLC;27830;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/27830;www.axiahomeloans.com;licensing@axiahomeloans.com;425-274-9559;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_27830.html;processed
73013;company;CCF of Oklahoma, LLC;1940755;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1940755;www.checkintocash.com;licensing@ccfi.com;614-798-5900;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_1940755.html;processed
73013;company;CalCon Mutual Mortgage LLC;46375;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/46375;www.calconmutualmortgage.com, www.joinonetrust.com, www.onetrusthomeloans.com, www.onetrustwholesale.com, www.partnerhomeloans.com, www.savihl.com, www.warpspeedmortgage.com;licensing@onetrusthomeloans.com;888-488-3807;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_46375.html;processed
73013;company;Castle & Cooke Mortgage, LLC;1251;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1251;www.castlecookemortgage.com;sbateman@castlecookemortgage.com;(801) 461-7100;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_1251.html;processed
73013;company;Check into Cash of Oklahoma, LLC;1949690;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1949690;www.checkintocash.com, www.loanbyphone.com;rcarroll@ccfi.com;614-798-5900;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_1949690.html;processed
73013;company;Churchill Mortgage Corporation;1591;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1591;5hiddentraps.com, 6hiddentraps.com, 6traps.com, askexpertdon.com, churchillanderson.info, churchillbrentwood.biz, churchillbrentwood.info, churchillbrentwood.me, churchillbrentwood.mobi, churchillbrentwood.net, churchillbrentwood.org, churchillbrentwood.us, churchillbrentwood.ws, churchillcolorado.com, churchillguide.com, churchillheroes.com, churchillhouston.com, churchillmortgage.me, churchillmortgagefoundation.com, churchillmortgageomaha.com, churchillnebraska.com, cmcfreereport.com, cmlife.com, darrenmccroskeyhomeloan.com, davesbabysteps.com, edwardnorthcmc.com, heroesfirst.com, heroesfirsthomeloans.com, http://vimeo.com/churchillmortgage, http://www.brownteamlending.com, http://www.churchillbrentwood.com, joinchurchill.com, mortgageappsonline.com, nocreditscorehomeloan.com, nocreditscoremortgage.com, northwestlendingteam.com, noscorehomeloan.com, nwlendingteam.com, paradeofhomesgiveaway.com, phillipsteamchurchill.com, sandigreenloanteam.com, starpointegiveaway.com, www.churchillgeorgia.com, www.churchillmortgage.com, www.mychurchill.com;LICENSING@churchillmortgage.com;615-370-8888-158;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_1591.html;processed
73013;company;CrossCountry Mortgage, LLC;3029;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3029;www.ccm.com, www.crosscountrymortgage.com, www.myccmortgage.com, www.myccmortgage.com;Ashley.Cook@ccm.com;440-845-3700;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_3029.html;processed
73013;company;DHI MORTGAGE COMPANY, LTD.;14622;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/14622;www.dhimortgage.com;adharr@dhimortgage.com;512-219-3414;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_14622.html;processed
73013;company;Everett Financial, Inc.;2129;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2129;supremelendingnewyork.com, supremelendingny.com, supremelendingnyc.com, supremelendingnyregion.com, www.supremelending.com;licensing@supremelending.com;214-340-5225;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_2129.html;processed
73013;company;FBC Mortgage, LLC;152859;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/152859;www.fasterapp.com, www.fbcbuilder.com, www.fbchomeloans.com, www.homeloanstoday.com;legal@fbchomeloans.com;407-872-3383;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_152859.html;processed
73013;company;Guaranteed Rate, Inc.;2611;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2611;https://jenniferbeeston.com/, https://locklearlendingteam.com, https://workshopmortgage.com/team.html, https://www.citywidehm.com/, https://www.hhlnorthwest.com/, https://www.marcdemetriou.com/, https://www.onqhomeloans.com/, www.certaintyhomelending.com, www.guaranteedrate.com, www.owning.com, www.rate.com;sam.wolling@rate.com;773-897-6587;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_2611.html;processed
73013;company;Guild Mortgage Company LLC;3274;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3274;www.guildcorrespondent.com, www.guildmortgage.com;compliance@guildmortgage.net;858-560-6330;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_3274.html;processed
73013;company;HOMETOWN LENDERS, INC.;65084;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/65084;https://mycity.mortgage/, www.htlenders.com;jwilson@htlenders.com;256-828-8883;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_65084.html;processed
73013;company;Nations Reliable Lending, LLC;181407;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/181407;http://www.nrlmortgage.com/, https://www.modimortgage.com/, www.madisonmortgageguys.com;licensing.notify@nrlmortgage.com;713-275-1300;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_181407.html;processed
73013;company;NewRez LLC;3013;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3013;www.newrez.com, www.newrezcorrespondent.com, www.newrezwholesale.com, www.shellpointmtg.com;smsp@newrez.com;864-312-3693;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_3013.html;processed
73013;company;Panorama Mortgage Group, LLC;133739;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/133739;https://panorama.loanadministration.com/panorama/#/login, https://www.lonepeaklending.com/, www.goalterra.com, www.myhomelegacy.com, www.panoramamortgage.com, www.pmgllc.com;license@goalterra.com;702-588-5430;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_133739.html;processed
73013;company;Primary Residential Mortgage, Inc.;3094;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3094;Bobbiedyer.com, bulldoghomeloans.com, dashhomeloans.com, Dyermortgagegroup.com, Dyermtg.com, ernieshomeloans.com, lowtility.com, mavenhomeloan.com, primeres.com, primeres.com/boise, primeres.com/emenchaca, primeres.com/meridian, primeres.com/rgresham, primeres.com/rich.johnson, primeres.com/wtischler, primeresnw.com, PRMI, prmihome.com, prmisolar.com, ralphgresham.com, www.primaryresidentialmortgage.com;csummers@primeres.com;800-255-2792x1000190;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_3094.html;processed
73013;company;PrimeLending, A PlainsCapital Company;13649;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/13649;www.loanplicity.com, www.primelending.com, www.primelendinglo.com;sgarza@primelending.com;972-248-7866;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_13649.html;processed
73013;company;Prosperity Mortgage LLC;1842936;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1842936;www.pmhlok.com;kgriggs1973@gmail.com;405-642-2946;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_1842936.html;processed
73013;company;Provident Funding Associates, L.P.;3821;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3821;clp.provident.com/, www.pfloans.com, www.provident.com, www.providentfunding.com;Lng@provident.com;650-652-1300;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73013/COMPANY/COMPANY_3821.html;processed
73109;company;Pando Capital Group, LLC;2479702;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2479702;HTTP://PANDOCAPITALGROUP.NET/;info@pandocapitalgroup.net;405-777-7079;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73109/COMPANY/COMPANY_2479702.html;processed
73109;company;Panorama Mortgage Group, LLC;133739;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/133739;https://panorama.loanadministration.com/panorama/#/login, https://www.lonepeaklending.com/, www.goalterra.com, www.myhomelegacy.com, www.panoramamortgage.com, www.pmgllc.com;license@goalterra.com;702-588-5430;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73109/COMPANY/COMPANY_133739.html;processed
73102;company;Access Mortgage, LLC;2564997;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2564997;https://apply.yournewmtg.com/app/signup/p/mtg/b/access, www.accessmortgageok.com;jserven@livmortgage.com;913-486-7248;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73102/COMPANY/COMPANY_2564997.html;processed
73102;company;Account Management Resources, LLC;2534329;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2534329;https://amraccounts.com/;Info@amraccounts.com;405-290-2032;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73102/COMPANY/COMPANY_2534329.html;processed
73102;company;Breezy Homebuying LLC;2619359;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2619359;Not provided;Breannalbranch@gmail.com;405-203-4715;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73102/COMPANY/COMPANY_2619359.html;processed
73102;company;Coltate Capital, L.L.C.;1078793;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1078793;Not provided;twildman@coltatecap.com;405-443-2640;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73102/COMPANY/COMPANY_1078793.html;processed
73102;company;Home Connex Lending, LLC;2628589;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2628589;Not provided;jserven@livmortgage.com;913-486-7248;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73102/COMPANY/COMPANY_2628589.html;processed
73102;company;BancFirst;441224;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/441224;;ashley.bazemore@bancfirst.bank;405-270-1055;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73102/COMPANY/COMPANY_441224.html;processed
73102;company;MUNICIPAL EMPLOYEES CREDIT UNION OF OKLAHOMA CITY;519899;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/519899;;stacyr@mecuokc.org;405-813-5500;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73102/COMPANY/COMPANY_519899.html;processed
73102;company;Berry-Rock Mortgage LLC;1930293;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1930293;https://apply.yournewmtg.com/app/signup/p/mtg/b/liv, www.livmortgage.com;crock@berryrocklp.com;405-436-4593;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73102/COMPANY/COMPANY_1930293.html;processed
73102;company;InterLinc Mortgage Services, LLC;205696;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/205696;http://www.interlincmortgage.com/, http://www.interlincmortgage.com/texascapital/, https://interlincmortgage.com/nashville, https://www.interlincmortgage.com/katy, https://www.interlincmortgage.com/knopf-paul, https://www.interlincmortgage.com/louisville, https://www.interlincmortgage.com/pastor-ivan, https://www.interlincmortgage.com/plano, https://www.interlincmortgage.com/thompson-jill;licensing@lincloan.com;281-367-9595;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73102/COMPANY/COMPANY_205696.html;processed
73102;company;HOMETOWN LENDERS, INC.;65084;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/65084;https://mycity.mortgage/, www.htlenders.com;jwilson@htlenders.com;256-828-8883;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73102/COMPANY/COMPANY_65084.html;processed
73110;company;FNB Community Bank;403400;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/403400;;jtrennepohl@fnbmwc.com;405-732-4571x3259;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73110/COMPANY/COMPANY_403400.html;processed
73110;company;Financial Concepts Mortgage LLC;181632;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/181632;www.fcmortgageloans.com, www.fcmtg.com;brad@fcmtg.com;405-722-5626;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73110/COMPANY/COMPANY_181632.html;processed
73111;company;Department of Public Safety Federal Credit Union;1369144;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1369144;;bray@dpsfcu.org;405-425-2048;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73111/COMPANY/COMPANY_1369144.html;processed
73111;company;FIRST SECURITY BANK AND TRUST COMPANY;761920;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/761920;;kburden@fsbokc.com;405-424-4341;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73111/COMPANY/COMPANY_761920.html;processed
73114;company;FIRST ENTERPRISE BANK;466800;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/466800;;jstephenson@febokc.com;405-680-8225;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73114/COMPANY/COMPANY_466800.html;processed
73114;company;Radian Lender Services LLC;379429;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/379429;www.radian.com;tami.bohm@radian.com;215-231-1335;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73114/COMPANY/COMPANY_379429.html;processed
73119;company;American Collection Services, Inc.;2077288;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2077288;www.americancollectionservices.com;lisa@americancollectionservices.com;405-682-8088;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73119/COMPANY/COMPANY_2077288.html;processed
73119;company;US Employees OC Federal Credit Union;466435;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/466435;;jennifert@usecreditunion.org;405-685-6200;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73119/COMPANY/COMPANY_466435.html;processed
73123;company;OKLAHOMA EDUCATORS CREDIT UNION;809518;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/809518;;bherzig@oecu.com;405-722-2234;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73123/COMPANY/COMPANY_809518.html;processed
73126;company;Alyco, LLC;1762890;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1762890;loves.com;storelicensing@loves.com;405-463-8891;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73126/COMPANY/COMPANY_1762890.html;processed
73126;company;Love's of Louisiana, LLC;1762868;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1762868;www.loves.com;storelicensing@loves.com;405-463-8891;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73126/COMPANY/COMPANY_1762868.html;processed
73126;company;WEOKIE Federal Credit Union;442689;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/442689;;jerradh@weokie.org;405-235-3030;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73126/COMPANY/COMPANY_442689.html;processed
73118;company;First Fidelity Bank;408914;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/408914;;humanresources@ffb.com;405-801-8282;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73118/COMPANY/COMPANY_408914.html;processed
73118;company;HBH MORTGAGE GROUP;1202878;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1202878;Not provided;dashawn@tbredinv.com;405-810-0160;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73118/COMPANY/COMPANY_1202878.html;processed
73118;company;National Loan Investors, L.P.;168577;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/168577;Not provided;lhenderson@nli.com;405-254-5429;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73118/COMPANY/COMPANY_168577.html;processed
73118;company;MidFirst Bank;619047;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/619047;;Not provided;405-767-7000;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73118/COMPANY/COMPANY_619047.html;processed
73118;company;VALLIANCE BANK;799561;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/799561;;awade@vbank.com;405-286-5717;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73118/COMPANY/COMPANY_799561.html;processed
