zipCode,type,name,nmls,url,website,email,phone,fax,extractFile,status
29150,company,Alcova Mortgage LLC,40508,,"www.alcova.com, www.alcovamortgage.com",recert@alcova.com,540-904-0005,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29150/COMPANY/COMPANY_40508.html,processed
29150,company,"Wells Fargo Clearing Services, LLC",2234,,www.wellsfargoadvisors.com,chris.ragsdale@wellsfargoadvisors.com,314-875-3294,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29150/COMPANY/COMPANY_2234.html,processed
29150,company,Bay Equity LLC,76988,,"https://givingtoheroes.net/, https://www.bayequityhomeloans.com/, www.bayeq.com, www.bayeqloans.com",Licensing@bayeq.com,415-632-5150,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29150/COMPANY/COMPANY_76988.html,processed
29150,company,COMMUNITY CREDIT LLC,2418704,,MYCOMMUNITYCREDIT.COM,TWALLECK@GUERITE.COM,864-305-4666,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29150/COMPANY/COMPANY_2418704.html,processed
29150,company,"Community Credit of South Carolina, LLC",1942616,,www.mycommunitycredit.com,twalleck@guerite.com,864-305-4666,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29150/COMPANY/COMPANY_1942616.html,processed
29150,company,"North American Title Loans, LLC",1412249,,"loanmaxtitleloans.net, www.northamericantitleloans.net, www.quickclickloans.com",legalemail@selectmgmt.com,678-823-4700,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29150/COMPANY/COMPANY_1412249.html,processed
29150,company,"Personal Cash Loans of SC, Inc.",1985952,,kinsmithloans.com,Admindept@kinsmith.net,770-279-0302,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29150/COMPANY/COMPANY_1985952.html,processed
29150,company,"Southern Fast Loans of South Carolina, Inc.",1985792,,www.carolinapydayloansinc.com,bbridges@clacorp.com,770-552-9840,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29150/COMPANY/COMPANY_1985792.html,processed
29150,company,Springfield Financial Corp.,1990364,,Not provided,delove@ftc-i.net,843-355-7711,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29150/COMPANY/COMPANY_1990364.html,processed
29150,company,Your Mortgage Genie LLC,2046959,,WWW.YM-Genie.Com,support@ymgenie.com,202-815-5599,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29150/COMPANY/COMPANY_2046959.html,processed
29204,company,"Columbia Mortgage, Corp.",182006,,WWW.CMCAPP.COM,CMC@CMCAPP.COM,803-779-3638,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29204/COMPANY/COMPANY_182006.html,processed
29204,company,"Godwin Finance, Inc",1951556,,www.godwinmotors.com,luke@godwinmotors.com,803-252-8774,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29204/COMPANY/COMPANY_1951556.html,processed
29204,company,LARRY A. LUCAS,1320718,,www.larrylucasagency.com,LARRY@LarryALucas.com,803-799-1998,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29204/COMPANY/COMPANY_1320718.html,processed
29204,company,SIYANVI LLC,1959445,,Not provided,SACHINPATEL04@YAHOO.COM,803-333-0087,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29204/COMPANY/COMPANY_1959445.html,processed
29204,company,"NFM, Inc.",2893,,"aaronninness.com, https://anutterhomeloan.com/, https://elementhl.com/, https://thatmortgageguy.squarespace.com/, https://thecowartteam.com/, https://themortgageplanner.com/, https://www.1stxhomebuyer.com/, https://www.aimforhomeownership.com/, https://www.helpingyouhomeloans.com/, https://www.trustedhomeloanshi.com/, https://www.winthehouseyoulove.com/, www.bluprinthomeloans.com, www.deannellis.com, www.GregCowart.com, www.mainstreethl.com, www.mortgagemattid.com, www.mybploan.com, www.nfmbranch.com, www.nfmlending.com, www.nfmlending.com/AZ327, www.nfmlending.org, www.nfmmedia.net, www.nfmsalute.com, www.TeamPetros.com, www.threeeasysteps.me",licensing@nfmlending.com,888-233-0092,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29204/COMPANY/COMPANY_2893.html,processed
29204,company,Neighborhood Assistance Corporation of America,4082,,www.naca.com,mpirazzi@naca.com,617-250-6222,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29204/COMPANY/COMPANY_4082.html,processed
29211,company,"Order Express, Inc.",976030,,www.orderexpress.com,licensing@orderexpress.com,312-235-5200,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29211/COMPANY/COMPANY_976030.html,processed
29206,company,"DECKER CONVENIENCE STORE, INC.",2434472,,Not provided,SUNSETPOINT22@YAHOO.COM,803-361-2501,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29206/COMPANY/COMPANY_2434472.html,processed
29206,company,"Novex Home Loans, LLC",1876911,,thevalady.com,cathy@bsrhome.com,803-386-8666,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29206/COMPANY/COMPANY_1876911.html,processed
29206,company,"First Option Mortgage, LLC",123411,,www.firstoptiononline.com,knikolai@firstoptiononline.com,770-423-8200,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29206/COMPANY/COMPANY_123411.html,processed
29206,company,"My Mortgage, Inc.",1880516,,"www.ilovemmi.com, www.mmi.biz, www.mymtginc.com",info@mmi.biz,833-458-8664,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29206/COMPANY/COMPANY_1880516.html,processed
29206,company,"Certainty Home Loans, LLC",2146,,Not provided,licensing@rate.com,801-383-2795,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29206/COMPANY/COMPANY_2146.html,processed
29209,company,"7 HILLS MART, LLC",2431547,,Not provided,hgcclc@gmail.com,803-608-5217,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29209/COMPANY/COMPANY_2431547.html,processed
29209,company,"N AND N, INC",1990300,,Not provided,SOUTHEASTBP@YAHOO.COM,803-237-4431,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29209/COMPANY/COMPANY_1990300.html,processed
29209,company,Thakker Inc.,1943694,,Not provided,eddythakker@yahoo.com,803-776-8018,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29209/COMPANY/COMPANY_1943694.html,processed
29209,company,Caro Federal Credit Union,472468,,N/A,mhallbick@smartcaro.org,803-227-5522,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29209/COMPANY/COMPANY_472468.html,processed
29209,company,"NVR Mortgage Finance, Inc.",1127,,www.nvrmortgage.com,gsarver@nvrinc.com,724-743-5400,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29209/COMPANY/COMPANY_1127.html,processed
29209,company,"Check Loans of South Carolina, Inc.",1973121,,Not provided,jmtalley@gmail.com,336-229-9464,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29209/COMPANY/COMPANY_1973121.html,processed
29209,company,"Lennar Mortgage, LLC",1058,,www.LennarMortgage.com,ComplianceTeam@LennarMortgage.com,305-229-6500,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29209/COMPANY/COMPANY_1058.html,processed
29213,,,,,,,,,,no results
29215,,,,,,,,,,no results
29214,company,Harris Teeter LLC,1891102,,harristeeter.com,mnoblitt@harristeeter.com,704-844-3418,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29214/COMPANY/COMPANY_1891102.html,processed
29216,,,,,,,,,,no results
29217,,,,,,,,,,no results
29218,,,,,,,,,,no results
29219,,,,,,,,,,no results
29220,,,,,,,,,,no results
29222,,,,,,,,,,no results
29205,company,"Checks Plus, Inc.",1938847,,Not provided,checksplusinc@yahoo.com,803-782-2346,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_1938847.html,processed
29205,company,Foundation Mortgage Corporation,229932,,www.yourfmc.com,james@yourfmc.com,803-765-4522,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_229932.html,processed
29205,company,"Golden Gate Mortgage, Inc.",263032,,www.ggmortgage.com,dterrell@ggmortgage.com,803-788-2880,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_263032.html,processed
29205,company,Gulfstream Mortgage Corporation,224519,,www.gulfstreamsc.com,bob@gulfstreamsc.com,803-771-0080,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_224519.html,processed
29205,company,R & S MANAGEMENT INC,1988962,,Not provided,SUNSETPOINT22@YAHOO.COM,803-361-2501,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_1988962.html,processed
29205,company,SHREE HINGLAJ INC,1988982,,Not provided,minimart29205@gmail.com,803-466-3538,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_1988982.html,processed
29205,company,TSG Vires LLC,2133578,,Not provided,columbia@streamlinehl.com,803-302-4663,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_2133578.html,processed
29205,company,"Assurance Financial Group, L.L.C.",70876,,www.assurancemortgage.com,kmhodges@assurancemortgage.com,225-448-2684,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_70876.html,processed
29205,company,"Lend Smart Mortgage, LLC",4474,,Not provided,mcontreras@lendsmartmortgage.com,651-631-4919,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_4474.html,processed
29205,company,"Resource Financial Services, Inc.",1339801,,"resourcevaloans.com, Teambowiemortgage.com, www.resourcefinancialservices.com, www.RFSmortgage.com",wdouroux@rfsemail.com,803-748-4545,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_1339801.html,processed
29205,company,Reverse Mortgage Funding LLC,1019941,,"www.Refinance4Retirement.com, www.reversefacts.com, www.reversefunding.com",govcompliance@reversefunding.com,877-485-1359,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_1019941.html,processed
29205,company,Align Mortgage LLC,2299749,,Not provided,josh@alignmortgages.com,(803) 769-7877,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_2299749.html,processed
29205,company,AmeriCash Loans of South Carolina LLC,1938108,,www.americashloans.net,Not provided,888-907-4227,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_1938108.html,processed
29205,company,Integrity Home Mortgage Corporation,208516,,"ReverseWithIntegrity.com, www.ihmcloans.com",ahuddleston@ihmcloans.com,540-504-7000,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_208516.html,processed
29205,company,Towne Mortgage Company,3028,,"tpo.townemortgage.com, wholesale.townemortgage.com, www.americu.com, www.townemortgage.com",licensing@townemortgage.com,248-247-1800,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29205/COMPANY/COMPANY_3028.html,processed
29221,company,"AMCOL Systems, Inc.",1151816,,,,,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29221/COMPANY/COMPANY_1151816.html,processed
29225,,,,,,,,,,no results
29226,,,,,,,,,,no results
29227,,,,,,,,,,no results
29230,,,,,,,,,,no results
29212,company,Blazer Financial Services Inc,1952153,,Not provided,blazersfinancial@bellsouth.net,803-798-6151,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_1952153.html,processed
29212,company,Metro Mortgage Corporation,296204,,www.metromc.com,mneal@metromc.com,803-765-1772,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_296204.html,processed
29212,company,Mr. Mortgage LLC,299810,,www.WeGetLoansApproved.com,DTerry6407@aol.com,803-407-4470,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_299810.html,processed
29212,company,"Terri D. Brock Agency, Inc.",1328436,,www.terribrock.com,TerriLynnBrock@rocketprofessional.com,803-772-4000,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_1328436.html,processed
29212,company,"Clear2Close Lending, LLC",2096244,,Not provided,jeccllc1@gmail.com,803-479-1186,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_2096244.html,processed
29212,company,"Eleven Lending, LLP",2180460,,Not provided,jake@diylender.com,803-479-1186,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_2180460.html,processed
29212,company,Funding Plug LLC,2316776,,Not provided,jake@diylender.com,803-479-1186,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_2316776.html,processed
29212,company,"Homeco Lending, LLC",2352587,,Not provided,jake@diylender.com,337-353-4272,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_2352587.html,processed
29212,company,"Loan Officer Assist, LLC",2157844,,Not provided,jake@diylender.com,803-479-1186,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_2157844.html,processed
29212,company,"Obsidian Financial Services, Inc.",1425046,,www.obsidianfinancialservices.com,d.griffiths@obsidianmortgage.com,3213086139,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_1425046.html,processed
29212,company,AmeriCash Loans of South Carolina LLC,1938108,,www.americashloans.net,Not provided,888-907-4227,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_1938108.html,processed
29212,company,"Buyers Choice Lending, LLC",1878625,,https://www.buyerschoicelending.com/,jake@diylender.com,803-479-1186,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_1878625.html,processed
29212,company,"Coast2Coast Mortgage, LLC",376205,,"coast2coastmortgage.com, fhamortgagesource.com, usdamortgagesource.com",redd@coast2coastml.com,888-456-9796,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29212/COMPANY/COMPANY_376205.html,processed
29231,,,,,,,,,,no results
29233,,,,,,,,,,no results
29234,,,,,,,,,,no results
29210,company,"1st Priority Mortgage of South Carolina, LLC",354230,,Not provided,kgriffin@1stprioritymtg.com,803-750-7906,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_354230.html,processed
29210,company,Broad River Corner LLC,2238026,,Not provided,braodrivercornerllc@gmail.com,347-656-4519,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_2238026.html,processed
29210,company,"Buyers Choice Lending, LLC",1878625,,https://www.buyerschoicelending.com/,jake@diylender.com,803-479-1186,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_1878625.html,processed
29210,company,Finance Central Inc.,1982608,,Not provided,finceninc@yahoo.com,803-750-1400,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_1982608.html,processed
29210,company,"Jessica Hogan Insurance Agency, Inc.",1387922,,www.jessicamonroehogan.com,jessica.hogan.flyd@statefarm.com,803-798-5377,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_1387922.html,processed
29210,company,Masincupp Ins and Fin Svcs Inc,1500225,,http://www.amymasincupp.com,amy@amymasincupp.com,803-772-5554,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_1500225.html,processed
29210,company,"National Asset Mortgage, LLC",836952,,www.naamortgage.com and www.nationalassetmortgage.com,mattr@naamortgage.com,803-391-3299,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_836952.html,processed
29210,company,"AMCOL Systems, Inc.",1151816,,www.amcolsystems.com,SRear@AnnuityHealth.com,803-798-6370,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_1151816.html,processed
29210,company,Blue Sky Mortgage Saver LLC,2653380,,Not provided,Josh@blueskymortgagesaver.com,248-455-3366,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_2653380.html,processed
29210,company,Carolinas Telco Federal Credit Union,402929,,N/A,doneal@ctelco.org,803-214-3987,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_402929.html,processed
29210,company,"Alliance Mortgage Team, LLC",2494277,,Not provided,conor@alliancemortgageteam.com,(843) 806-8432,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_2494277.html,processed
29210,company,"FIRST HERITAGE MORTGAGE, LLC",86548,,www.fhmtg.com,licensing@fhmtg.com,703-352-0721,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_86548.html,processed
29210,company,Navitas Credit Corp.,1486467,,www.navitascredit.com,customerservice@navitascredit.com,904-543-2575,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_1486467.html,processed
29210,company,i3 Lending Inc.,1020884,,www.i3lending.com,girish@i3lending.com,(888) 975-1374,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_1020884.html,processed
29210,company,"Check Loans of South Carolina, Inc.",1973121,,Not provided,jmtalley@gmail.com,336-229-9464,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_1973121.html,processed
29210,company,Motors Acceptance Corporation,1943997,,WWW.1800NEWRATE.COM,heather@motorsacceptance.com,706-327-6581,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_1943997.html,processed
29210,company,Neighborhood Assistance Corporation of America,4082,,www.naca.com,mpirazzi@naca.com,617-250-6222,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_4082.html,processed
29210,company,"Panorama Mortgage Group, LLC",133739,,"https://panorama.loanadministration.com/panorama/#/login, https://www.lonepeaklending.com/, www.goalterra.com, www.myhomelegacy.com, www.panoramamortgage.com, www.pmgllc.com",license@goalterra.com,702-588-5430,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_133739.html,processed
29210,company,Pulte Mortgage LLC,1791,,www.pultemortgage.com,lori.goetz@pulte.com,303-493-3353,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29210/COMPANY/COMPANY_1791.html,processed
29235,,,,,,,,,,no results
29232,company,WEX Payments Inc.,941613,,"https://flumepay.com/, https://www.wexinc.com/payment_delivery/",compliance.wexpayments@wexinc.com,877-847-2266,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29232/COMPANY/COMPANY_941613.html,processed
29236,,,,,,,,,,no results
29237,,,,,,,,,,no results
29238,,,,,,,,,,no results
29239,,,,,,,,,,no results
29241,,,,,,,,,,no results
29240,,,,,,,,,,no results
29242,,,,,,,,,,no results
29243,,,,,,,,,,no results
29244,,,,,,,,,,no results
29247,,,,,,,,,,no results
29248,,,,,,,,,,no results
29245,,,,,,,,,,no results
29246,,,,,,,,,,no results
29251,,,,,,,,,,no results
29229,company,"Citizens First Mortgage Lending, LLC",1776937,,www.citizensfirstmtg.com,valeriegotucovered@yahoo.com,803-404-3667,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29229/COMPANY/COMPANY_1776937.html,processed
29229,company,Best Capital Funding,303222,,"www.bcfwholesale.com, www.bestcapfunding.com",mike@bestcapfunding.com,818-887-2779,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29229/COMPANY/COMPANY_303222.html,processed
29229,company,First Choice Mortgage Solution LLC,2051404,,www.firstchoicemortgagesolution.com,info@firstchoicemortgagesolution.com,770-800-1469,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29229/COMPANY/COMPANY_2051404.html,processed
29229,company,"MDE Home Loans, LLC",174912,,"mdefunding.com, www.mdehl.com, www.mdehomeloans.com",james@mdehl.com,732-359-7425,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29229/COMPANY/COMPANY_174912.html,processed
29229,company,"Anchor Mortgage, LLC",192247,,www.anchormortgagellc.com,dante@anchormortgagellc.com,843-225-7334,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29229/COMPANY/COMPANY_192247.html,processed
29229,company,Edge Home Finance Corporation,891464,,www.edgehomefinance.com,Licensing@EDGEHOMEFINANCE.COM,763-219-8484,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29229/COMPANY/COMPANY_891464.html,processed
29229,company,Summit Mortgage Corporation,1041,,"achievehomemortgage.com, achievehomemortgagecustomerportal.com, www.summit-mortgage.com, www.tailoredmortgage.com",licensing@summit-mortgage.com,763-390-7200,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29229/COMPANY/COMPANY_1041.html,processed
29229,company,UIF Corporation,93460,,"www.myuif.com, www.myuiffile.com, www.universityislamicfinancial.com",jburzynski@myuif.com,248-254-7270,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29229/COMPANY/COMPANY_93460.html,processed
29252,,,,,,,,,,no results
29250,,,,,,,,,,no results
29253,,,,,,,,,,no results
29223,company,Heer International Inc,1981800,,Not provided,bkkerai@yahoo.co.uk,803-736-5599,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29223/COMPANY/COMPANY_1981800.html,processed
29223,company,PARAS LLC,1944679,,nparikh64@yahoo.com,NPARIKH64@YAHOO.COM,803-754-8459,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29223/COMPANY/COMPANY_1944679.html,processed
29223,company,Steven Craig Plank,1675446,,Not provided,scp0412@yahoo.com,803-788-8341,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29223/COMPANY/COMPANY_1675446.html,processed
29223,company,World America Loans,1951197,,worldamericaloans.com,worldamericaloans@aol.com,803-851-6032,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29223/COMPANY/COMPANY_1951197.html,processed
29223,company,"Citizens First Mortgage Lending, LLC",1776937,,www.citizensfirstmtg.com,valeriegotucovered@yahoo.com,803-404-3667,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29223/COMPANY/COMPANY_1776937.html,processed
29223,company,Developer's Mortgage Company,225548,,www.developersmortgage.com,Linda.H@hladmc.com,614-523-0301,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29223/COMPANY/COMPANY_225548.html,processed
29223,company,Fairway Independent Mortgage Corporation,2289,,"62PLUSHOMEBUYER.COM, home.com, http://aaronvang.com/, http://applywithmichele.com/, http://beckystritt.com/, http://halvorsenhomeloans.com/, http://lorijasicki.com/, http://teamthaxton.net/, http://www.chicagolandmortgage.net/, http://www.danthelendingman.com/, http://www.fairwaylending.com/, http://www.homeloansatfairway.com/, http://www.indyfairway.com/, http://www.jackjonesloans.com/, http://www.jasonstone-loans.com/, http://www.joansergenian.com/, http://www.loansbyjason.com/, http://www.loansbyscott.com/, http://www.loansbytimray.com/, http://www.michaeljfacchini.com/, http://www.mikezillihomeloans.com/, http://www.teamthaxton.com/, http://www.yourwaymortgage.com/, https://www.fairwayfastmortgage.com/, www.bobfairway.com, www.donwatfairway.com, www.EastIdahoHomeLoans.com, www.fairway.com, www.fairwayeric.com, www.fairwayindependentmc.com, www.fairwaymadison.com, www.fairwaymc.com, www.fairwaymortgagecorp.com, www.fairwaynext.com, www.fairwaypoynette.com, www.fairwayreverse.com, www.homefinity.com, www.joanloans.com, www.kevinapproves.com, www.loansbyheather.com, www.loansbymarkk.com, www.loansbymikelenz.com, www.mariejonesteam.com, www.mattbrua.com, www.pullenfairwayhomeloans.com, www.sandylends.com, www.trevorboothfairway.com",licensingcompliance@fairwaymc.com,866-912-4800,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29223/COMPANY/COMPANY_2289.html,processed
29223,company,"InterLinc Mortgage Services, LLC",205696,,"http://www.interlincmortgage.com/, http://www.interlincmortgage.com/texascapital/, https://interlincmortgage.com/nashville, https://www.interlincmortgage.com/katy, https://www.interlincmortgage.com/knopf-paul, https://www.interlincmortgage.com/louisville, https://www.interlincmortgage.com/pastor-ivan, https://www.interlincmortgage.com/plano, https://www.interlincmortgage.com/thompson-jill",licensing@lincloan.com,281-367-9595,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29223/COMPANY/COMPANY_205696.html,processed
29223,company,i3 Lending Inc.,1020884,,www.i3lending.com,girish@i3lending.com,(888) 975-1374,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29223/COMPANY/COMPANY_1020884.html,processed
29223,company,Academy Mortgage Corporation,3113,,www.academymortgage.com,notice@academymortgage.com,801-233-3700,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29223/COMPANY/COMPANY_3113.html,processed
29223,company,"Amerifund Home Loans, Inc.",347051,,"https://mancuso-mortgage.com/, https://reverseloansolutions.com/, https://www.nwreverse.com/, www.amerifund.com",info@amerifund.com,800-570-5626,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29223/COMPANY/COMPANY_347051.html,processed
29223,company,Homestar Financial Corporation,70864,,"www.facebook.com/homestarfc, www.homestarfc.com, www.homestarmortgage.com, www.linkedin.com/company/homestar-financial-corporation, www.reginaengland.com, www.twitter.com/HomestarFC, www.youtube.com/channel/UCh8BSo831h4PDSg8uXHrOLw/featured",admin@homestarfc.com,770-503-0380,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29223/COMPANY/COMPANY_70864.html,processed
29254,,,,,,,,,,no results
29256,,,,,,,,,,no results
29255,,,,,,,,,,no results
29257,,,,,,,,,,no results
29258,,,,,,,,,,no results
29259,,,,,,,,,,no results
29249,,,,,,,,,,no results
29260,,,,,,,,,,no results
29261,,,,,,,,,,no results
29262,,,,,,,,,,no results
29263,,,,,,,,,,no results
29268,,,,,,,,,,no results
29265,,,,,,,,,,no results
29269,,,,,,,,,,no results
29267,,,,,,,,,,no results
29272,,,,,,,,,,no results
29271,,,,,,,,,,no results
29201,company,"COMMUNITYCREST HOME LOANS, LLC",2617336,,www.communitycrest.ai,operez@communitycrest.ai,803-466-3129,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29201/COMPANY/COMPANY_2617336.html,processed
29201,company,Megga Marq Mortgage LLC,2653341,,Not provided,adminteam@meggamarq.com,803-200-2764,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29201/COMPANY/COMPANY_2653341.html,processed
29201,company,"Receivable Solutions, LLC",1520657,,www.rsircm.com,kkosulandich@receivable-solutions.com,803-744-3159,,file:///Users/alexandrelazerat/Desktop/scraper.emile/data/south_carolina/29201/COMPANY/COMPANY_1520657.html,processed
