zipCode;type;name;nmls;url;website;email;phone;fax;extractFile;status
89102;company;Sierra Nevada Mortgage Company;327615;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/327615;www.sierranev.com;snmmail@yahoo.com;702-385-1005;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_327615.html;processed
89102;company;American Financial Network, Inc.;237341;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/237341;www.afncorp.com;jessiegener@afncorp.com;714-831-4000;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_237341.html;processed
89102;company;C2 Financial Corporation;135622;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/135622;https://reversebrian.com/, https://www.yourhomeloanguide.com/, www.C2financial.com, www.c2fincorp.com/;help@c2financialcorp.com;858-312-4900;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_135622.html;processed
89102;company;Nationwide Loan Company LLC;2386869;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2386869;WWW.NAC-LOANS.COM;ggerena@nationwideloans.com;773-777-7600;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_2386869.html;processed
89102;company;Nationwide Loans LLC;1769141;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1769141;www.nationwideloans.com;iwessel@nationwideloans.com;773-777-7600;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_1769141.html;processed
89102;company;Nationwide West LLC;2284214;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2284214;WWW.NAC-LOANS.COM;ggerena@nationwideloans.com;773777-7600;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_2284214.html;processed
89102;company;Windham Professionals, Inc.;934194;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/934194;www.windhampros.com;licensing@windhampros.com;603-890-4034;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_934194.html;processed
89102;company;Academy Mortgage Corporation;3113;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3113;www.academymortgage.com;notice@academymortgage.com;801-233-3700;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_3113.html;processed
89102;company;Barrett Financial Group, L.L.C.;181106;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/181106;brianthoward.com, joespears.com, mastersoflendingteam.com, tmtloan.com, www.barrettfinancial.com, www.rolandbennettloans.com;trevor@barrettfinancial.com;480-459-4500;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_181106.html;processed
89102;company;Hamilton Home Loans, Inc.;200719;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/200719;www.hamiltonhomeloans.com;tammy.scott@hamiltonhomeloans.com;954-241-2804;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_200719.html;processed
89102;company;LJK PROCESSING, INC;1919422;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1919422;Not provided;LUPESAENZ2003@YAHOO.COM;702-238-4557;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_1919422.html;processed
89102;company;Mission Loans, LLC;210853;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/210853;www.missionloans.com, www.missionloansretail.com;licensing@missionloans.com;949-877-1006;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_210853.html;processed
89102;company;Radius Global Solutions LLC;936423;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/936423;optout.radiusgs.com, paymentportal.radiusgs.com, www.radiusgs.com;greg.stevens@radiusgs.com;888-287-5711;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_936423.html;processed
89102;company;Rapid Mortgage Capital Corp.;2429345;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2429345;www.rapidmc.com, www.rapidmortgagecapitalcorp.com;ryan@rmccorp.co;888-571-0298x0;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89102/COMPANY/COMPANY_2429345.html;processed
89110;company;Cabana Food Market Incorporated;2548860;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2548860;Not provided;SAMATCABANA@YAHOO.COM;702-203-4997;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89110/COMPANY/COMPANY_2548860.html;processed
89110;company;LVSTORE INC;2467870;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2467870;Not provided;EPMNLV@YAHOO.COM;702-340-5116;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89110/COMPANY/COMPANY_2467870.html;processed
89110;company;VWX NO. 5 LIMITED PARTNERSHIP;2493429;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2493429;www.moneyinminutesnv.com;cashnevada1@gmail.com;702-438-3333;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89110/COMPANY/COMPANY_2493429.html;processed
89114;company;SG Capital Partners LLC;1139164;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1139164;www.sgcp.com;jstrauss@sgcp.com;203-355-6100;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89114/COMPANY/COMPANY_1139164.html;processed
89109;company;Credigy Receivables Inc.;1268820;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1268820;Not provided;licensing@credigy.net;678-728-7310;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_1268820.html;processed
89109;company;Gryphon Corp.;1224248;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1224248;Not provided;licensing@credigy.net;678-728-7310;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_1224248.html;processed
89109;company;Joint Venture Card of Arizona, LLC;2499448;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2499448;https://jointventurecard.com;jeff.roth@jointventurecard.com;855-588-3688;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_2499448.html;processed
89109;company;Joint Venture Card of Oregon, LLC;2564642;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2564642;https://jointventurecard.com;jeff.roth@jointventurecard.com;831-402-6526;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_2564642.html;processed
89109;company;Main Street Acquisition Corp.;1268819;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1268819;mainstreet-corp.com;licensing@credigy.net;678-728-7310;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_1268819.html;processed
89109;company;NCEP, LLC;1268809;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1268809;ncepco.com;licensing@credigy.net;678-728-7310;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_1268809.html;processed
89109;company;Wollemi Acquisitions, LLC;1268821;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1268821;wollemi.net;licensing@credigy.net;678-728-7310;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_1268821.html;processed
89109;company;Zelkova Acquisition LLC;1268823;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1268823;zelkovaco.com;licensing@credigy.net;678-728-7310;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_1268823.html;processed
89109;company;Graduate Doc Prep LLC;1845519;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1845519;Not provided;info@graduatedocprep.com;844-778-8590;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_1845519.html;processed
89109;company;Kovo Credit Inc.;2299753;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2299753;kovocredit.com/offers;compliance@kovocredit.com;855-965-5686;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_2299753.html;processed
89109;company;Kovo Inc.;2006784;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2006784;kovocredit.com;compliance@kovocredit.com;855-965-5686;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_2006784.html;processed
89109;company;DIAMOND RESIDENTIAL MORTGAGE CORPORATION;186805;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/186805;http://www.diamondresidential.com/, http://www.lakecountyloangoddess.com;kyle.cooper@drmconline.com;847-244-9301;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_186805.html;processed
89109;company;South River Mortgage, LLC;1854524;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1854524;www.behomeforlife.com, www.HomeForLife.com, www.southrivermortgage.com;compliance@southrivermtg.com;240-676-5577;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89109/COMPANY/COMPANY_1854524.html;processed
89115;company;Amer Panou;2526866;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2526866;Not provided;amerpanou@embarqmail.com;702-285-3678;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89115/COMPANY/COMPANY_2526866.html;processed
89115;company;Panou, LLC;2531937;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2531937;Not provided;amerpanou@embarqmail.com;702-285-3678;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89115/COMPANY/COMPANY_2531937.html;processed
89115;company;California Premier Services, Inc.;237598;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/237598;www.pacificmortgageca.com;raeda@pacificmortgageca.com;951-531-1399;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89115/COMPANY/COMPANY_237598.html;processed
89074;company;All American Home Mortgage L.L.C.;274320;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/274320;www.aahomemortgage.com;scott@aahomemortgage.com;702-794-4300;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_274320.html;processed
89074;company;B&F-C LLC dba 1-2-3 Mortgage;1098837;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1098837;Not provided;bfcinv@gmail.com;702-236-1605;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1098837.html;processed
89074;company;ClearLine Loans North Dakota LLC;1547952;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1547952;www.clearlineloans.com;adam@clearlineloans.com;888-542-1015;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1547952.html;processed
89074;company;Clearline Loans Illinois LLC;1776628;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1776628;clearlineloans.com;mmatthews@clearlineloans.com;888-542-1015x1049;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1776628.html;processed
89074;company;Clearline Loans Lending, LLC;1964350;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1964350;www.clearlineloans.com;mmatthews@clearlineloans.com;888-542-1015x1049;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1964350.html;processed
89074;company;FIVE STAR PARTNERSHIP, LLC;245495;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/245495;FIVESTARMORTGAGELV.COM;rshannon@5starmtg.com;702-947-7827;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_245495.html;processed
89074;company;First Nevada Mortgage Associates, Inc.;272187;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/272187;www.1stnv.com;matt@1stnv.com;702-683-8640;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_272187.html;processed
89074;company;Grand Lending Group LLC;1606126;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1606126;https://grandlendinggroup.com;INFO@GRANDLENDINGGROUP.COM;702-690-6186;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1606126.html;processed
89074;company;Las Vegas Mortgage LLC;1800798;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1800798;lasvegasmortgagellc.com;kevinschanda@gmail.com;(702) 595-4548;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1800798.html;processed
89074;company;MAGNUM CAPITAL GROUP LLC;2392918;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2392918;VELOCIFUND.COM;harrison@magnumcg.com;424-285-5498;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2392918.html;processed
89074;company;ML STRATEGIES INC.;357565;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/357565;WWW.VISIONHOMEMTG.COM;angee@visionhomemtg.com;702-736-3116;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_357565.html;processed
89074;company;MONETA BUSINESS CAPITAL INC;2544509;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2544509;monetabc.com;team@monetabc.com;888-328-8718;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2544509.html;processed
89074;company;Millennium Mortgage Group, LLC;1786240;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1786240;https://www.kensarnaloans.com/ken.sarna, www.mmtggroup.com;ken@kensarnaloans.com;702-765-0868;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1786240.html;processed
89074;company;NICOLE Y. ANDREWS;1167506;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1167506;Not provided;nicole@integrityprocess.com;702-528-2175;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1167506.html;processed
89074;company;Nations Direct Mortgage, LLC;109738;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/109738;myndm.com, nationsdirectmortgage.com, nationsreverse.com;compliance@myndm.com;949-270-7913;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_109738.html;processed
89074;company;PLUSFOUR, INC.;2309400;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2309400;www.plusfourinc.com;tgutherie@plusfourinc.com;702-826-2000;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2309400.html;processed
89074;company;TTYADGIR LLC;1160879;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1160879;Not provided;TiffanyYadgir@gmail.com;702-630-5201;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1160879.html;processed
89074;company;TY2, INC.;2560533;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2560533;https://www.tomofinance.com/;smacdougall@tomofinance.com;617-792-8984;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2560533.html;processed
89074;company;Three Lock Box, LLC;2568886;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2568886;https://threelockbox.com/;melissa@threelockbox.com;702-990-0119;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2568886.html;processed
89074;company;Toyota Financial Savings Bank;68603;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/68603;lexusfinancial.com, lexuspursuits.com, toyotafinancial.com, toyotarewardsvisa.com;tfslicensing@toyota.com;702-477-2100;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_68603.html;processed
89074;company;Village Capital & Investment LLC;3317;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/3317;www.villagecapital.com;LN@villagecapital.com;856-206-0421;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_3317.html;processed
89074;company;A & P LENDING TITANS INC;2535072;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2535072;Not provided;LEGALTEAM702@GMAIL.COM;702-277-4994;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2535072.html;processed
89074;company;ABM Funding Inc.;1494707;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1494707;www.abmfunding.com;admin@abmfunding.com;844-700-3863;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1494707.html;processed
89074;company;Floor Rate Mortgages, LLC;276002;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/276002;Not provided;Kris@FloorRateMortgages.com;702-990-1612;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_276002.html;processed
89074;company;Innovative Processors LLC;2635507;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2635507;Not provided;junior@innovativeprocessors.com;702-477-9949;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2635507.html;processed
89074;company;OTM FINCAP LLC;2415853;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2415853;www.olilit.com, www.olilitfunding.com, www.otmfin.com;gs@otmfin.com;725-291-5100;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2415853.html;processed
89074;company;On Q Financial, LLC;5645;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/5645;www.onqfinancial.com;John@worldclass.com;480-688-3000;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_5645.html;processed
89074;company;Churchill Mortgage Corporation;1591;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1591;5hiddentraps.com, 6hiddentraps.com, 6traps.com, askexpertdon.com, churchillanderson.info, churchillbrentwood.biz, churchillbrentwood.info, churchillbrentwood.me, churchillbrentwood.mobi, churchillbrentwood.net, churchillbrentwood.org, churchillbrentwood.us, churchillbrentwood.ws, churchillcolorado.com, churchillguide.com, churchillheroes.com, churchillhouston.com, churchillmortgage.me, churchillmortgagefoundation.com, churchillmortgageomaha.com, churchillnebraska.com, cmcfreereport.com, cmlife.com, darrenmccroskeyhomeloan.com, davesbabysteps.com, edwardnorthcmc.com, heroesfirst.com, heroesfirsthomeloans.com, http://vimeo.com/churchillmortgage, http://www.brownteamlending.com, http://www.churchillbrentwood.com, joinchurchill.com, mortgageappsonline.com, nocreditscorehomeloan.com, nocreditscoremortgage.com, northwestlendingteam.com, noscorehomeloan.com, nwlendingteam.com, paradeofhomesgiveaway.com, phillipsteamchurchill.com, sandigreenloanteam.com, starpointegiveaway.com, www.churchillgeorgia.com, www.churchillmortgage.com, www.mychurchill.com;LICENSING@churchillmortgage.com;615-370-8888-158;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1591.html;processed
89074;company;DAS Acquisition Company, LLC;227262;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/227262;www.usa-mortgage.com;lpring@usa-mortgage.com;314-628-2000;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_227262.html;processed
89074;company;EPATH DIGITAL, LP;1440173;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1440173;epathdigital.com, EquityWise.com;Bill@buyologyiq.com;949-379-8040;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1440173.html;processed
89074;company;Extreme Loans LLC;2025962;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2025962;www.extremeloans.com, www.extremeloans.net;RyanQ@extremeloans.com;248-487-2380;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2025962.html;processed
89074;company;Low VA Rates, LLC;1109426;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1109426;http://garrettlawmortgage.com/, myvamailer.com, www.elevatemortgagegroup.com, www.lowerutah.com, www.lowfharates.com, www.lowvarates.com, www.myfhamailer.com, www.myusdamailer.com, www.valoangroup.com, www.valoanreport.com;kc.smalley@lowvarates.com;801-341-7074;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1109426.html;processed
89074;company;Option Funding, Inc.;163400;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/163400;http://optionfunding.net;kjacobson@optionfunding.net;818-707-6926;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_163400.html;processed
89074;company;The Home Lending Group, LLC;398558;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/398558;www.thehomelendinggroup.com;cmyers@thehomelendinggroup.com;601-933-0300;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_398558.html;processed
89074;company;Truvion;2456385;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2456385;truvion.com;licensing@truvion.com;949-988-0894;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2456385.html;processed
89074;company;U-Pledge Inc;2156857;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2156857;www.bgenerous.com, www.U-Pledge.com;paul@u-pledge.com;310-666-5717;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2156857.html;processed
89074;company;Western Express Lending;1457930;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1457930;https://welendingheroes.org, Welendingwholesale.com, www.welending.com, WWW.WESTERNEXPRESSLENDING.COM;licensing@westernexpresslending.com;949-215-2918;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1457930.html;processed
89074;company;ALAMEDA MORTGAGE CORPORATION;271603;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/271603;www.alamedamortgage.com, www.precisionhl.com;compliance@alamedamortgage.com;925-855-7131;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_271603.html;processed
89074;company;Allied Mortgage Group, Inc.;1067;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1067;www.alliedmg.com;compliance@alliedmg.com;610-668-2745;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1067.html;processed
89074;company;Amerifirst Financial, Inc.;145368;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/145368;www.amerifirstloan.com, www.trulybroker.com, www.trulyinvestor.com, www.trulymortgage.com;licensingsupport@amerifirst.us;877-276-1974;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_145368.html;processed
89074;company;CMG Mortgage, Inc.;1820;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1820;www.aioloan.com, www.cmgfi.com, www.cmghomeloans.com, www.homefundit.com;licensing@cmgfi.com;925-983-3000;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1820.html;processed
89074;company;ClearEdge Lending LLC;1924815;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1924815;www.clearedgelending.com;rstocking@clearedgelending.com;866-690-2474;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1924815.html;processed
89074;company;Direct Mortgage, Corp.;9612;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/9612;www.directcorp.com, www.directmortgage.com;licensing@Directcorp.com;801-924-2300;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_9612.html;processed
89074;company;Everett Financial, Inc.;2129;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2129;supremelendingnewyork.com, supremelendingny.com, supremelendingnyc.com, supremelendingnyregion.com, www.supremelending.com;licensing@supremelending.com;214-340-5225;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2129.html;processed
89074;company;Guaranteed Rate, Inc.;2611;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2611;https://jenniferbeeston.com/, https://locklearlendingteam.com, https://workshopmortgage.com/team.html, https://www.citywidehm.com/, https://www.hhlnorthwest.com/, https://www.marcdemetriou.com/, https://www.onqhomeloans.com/, www.certaintyhomelending.com, www.guaranteedrate.com, www.owning.com, www.rate.com;sam.wolling@rate.com;773-897-6587;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2611.html;processed
89074;company;HomeBridge Financial Services, Inc.;6521;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/6521;www.financemyhome.com, www.homebridge.com;hhaskin@homebridge.com;732-738-7100x441;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_6521.html;processed
89074;company;Land Home Financial Services, Inc.;1796;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1796;https://builder-connect.com, https://hawaiivaloans.com, https://servicing.lhfs.com, https://wholesale.lhfs.com, www.landhomemh.com, www.lhfs.com;licensing@lhfs.com;925-676-7038;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1796.html;processed
89074;company;Laser MTG, LLC;2012640;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2012640;LaserMortgage.com;adan@lasermortgage.com;702-720-3000;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_2012640.html;processed
89074;company;Luminate Home Loans, Inc.;150953;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/150953;www.goluminate.com;licensing@goluminate.com;952-698-3300;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_150953.html;processed
89074;company;Meritize Lending, LLC;1661035;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1661035;https://www.meritize.com;mschwab@meritize.com;833-637-4848;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_1661035.html;processed
89074;company;Moria Development, Inc.;6274;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/6274;www.peoplesmortgage.com;stan.morris@peoplesmortgage.com;480-752-3530;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/nevada/89074/COMPANY/COMPANY_6274.html;processed
